Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-2.64338815386942E-18,6.2672693795586E-18,-0.221428571428572,0,0,0,1050,987.892857142857,6.80011602582909E-15,1.60070369657563E-13,1771.51785714286,-3.10445764767254E-14,791.375,0,0,0,0,0,0,package://forest_wall_5/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://forest_wall_5/meshes/base_link.STL,,墙5-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
